거래일시,사용자ID,결제수단,가맹점업종,거래금액,지역,연령대,거래상태
2024-06-15 19:55:00,U001077,체크카드,여행,250481.0,강원,60대 이상,성공
2024/09/09 14:40,U002169,포인트결제,쇼핑,42882.0,서울,30대,성공
2024-04-20 09:19:00,U001530,체크카드,식음료,20270.0,,30대,성공
2024-10-22 09:13:00,U001349, 신용카드 ,문화/여가,36546.0,서울,50대,성공
2024-12-07 22:39:00,U000166,체크카드,여행,736008.0,대구,10대,성공
2024-03-07 18:45:00,U003924,신용카드,교육,104525.0,경기,60대 이상,성공
2024-06-16 09:29:00,U000118,체크카드,여행,212571.0,서울,40대,성공
2024-03-30 09:54:00,U000558,신용카드,문화/여가,20656.0,경북,30대,성공
2024-01-28 11:43:00,U002738,포인트결제,쇼핑,91327.0,세종,40대,성공
2024-03-30 18:26:00,U002610,체크카드,문화/여가,46903.0,서울,20대,성공
2024-02-21 20:26:00,U000326,신용카드,식음료,19344.0,대구,,성공
2024-02-25 18:57:00,U002886,체크카드,식음료,16840.0,제주,30대,성공
2024-04-23 14:00:00,U002182,신용카드,교통,4950.0,대구,20대,성공
2024-02-29 19:01:00,U000658,신용카드,쇼핑,82436.0,서울,30대,성공
2024-09-05 14:36:00,U002359,휴대폰결제,쇼핑,8845.0,경북,60대 이상,성공
2024-09-07 19:43:00,U001696,체크카드,공과금,63837.0,경기,20대,성공
2024-09-28 21:53:00,U002295,신용카드,식음료,6300.0,제주,20대,성공
2024-06-07 13:42:00,U003339,계좌이체,문화/여가,105489.0,대전,,성공
2024-11-15 19:48:00,U002240,계좌이체,의료,20645.0,충남,30대,성공
2024-12-23 15:18:00,U000301,포인트결제,공과금,66715.0,경남,40대,성공
2024/10/23 14:56,U001050,신용카드,의료,43167.0,서울,40대,성공
2024-08-28 22:47:00,U000657,신용카드,여행,-624340.0,경기,50대,성공
2024-11-30 20:04:00,U002028,체크카드,쇼핑,25794.0,인천,50대,성공
2024-05-23 22:33:00,U000379,신용카드,식음료,15614.0,경기,40대,성공
2024-09-11 18:54:00,U000537,계좌이체,쇼핑,95754.0,광주,30대,성공
2024-12-07 10:47:00,U000192,체크카드,문화/여가,5249.0,인천,20대,성공
2024-12-09 20:16:00,U002232,신용카드,식음료,12784.0,인천,30대,성공
2024-01-31 00:37:00,U000906,신용카드,문화/여가,73671.0,서울,30대,성공
2024-08-28 01:43:00,U002787,계좌이체,문화/여가,30795.0,서울,30대,성공
2024-06-17 15:31:00,U000877,휴대폰결제,쇼핑,25877.0,전남,20대,성공
2024-08-10 09:29:00,U000778,계좌이체,식음료,7470.0,부산,30대,성공
2024-08-08 18:58:00,U003236,체크카드,의료,29265.0,경기,40대,성공
2024/09/13 12:10,U000420,체크카드,식음료,24833.0,경기,30대,성공
2024-01-18 12:46:00,U000597,체크카드,문화/여가,52422.0,부산,20대,성공
2024-10-28 02:01:00,U001046,신용카드,쇼핑,5986.0,대구,50대,성공
2024-06-11 08:11:00,U003386,체크카드,교통,3576.0,경기,30대,성공
2024-03-28 11:23:00,U003476,계좌이체,문화/여가,56530.0,경기,30대,성공
2024-08-06 04:27:00,U000137,신용카드,의료,35342.0,경기,40대,성공
2024-12-15 17:27:00,U000338,체크카드,문화/여가,55750.0,부산,30대,성공
2024-07-02 19:10:00,U000515,체크카드,공과금,19929.0,경기,50대,성공
2024-02-26 19:31:00,U003145,신용카드,쇼핑,18122.0,전북,40대,성공
2024-06-15 20:33:00,U003246,체크카드,식음료,16744.0,전남,20대,성공
2024-04-18 21:55:00,U000525,신용카드,기타,10185.0,경기,40대,성공
2024-12-25 16:37:00,U001924,계좌이체,식음료,17511.0,서울,60대 이상,성공
2024/05/18 00:21,U002210,계좌이체,쇼핑,35259.0,서울,20대,성공
2024-05-25 19:45:00,U003288,신용카드,여행,291567.0,인천,20대,성공
2024-01-09 15:40:00,U000074,휴대폰결제,쇼핑,10265.0,대전,20대,성공
2024-01-29 15:48:00,U003574, 신용카드 ,식음료,17671.0,서울,30대,성공
2024-02-18 21:56:00,U001168,신용카드,식음료,22464.0,서울,40대,성공
2024-11-10 18:41:00,U001406,포인트결제,식음료,8993.0,경기,40대,성공
2024-08-25 20:45:00,U001936,체크카드,여행,28599.0,인천,20대,성공
2024-08-17 15:50:00,U001158,체크카드,식음료,12921.0,경북,40대,성공
2024-02-09 19:58:00,U001415,계좌이체,식음료,3672.0,경기,40대,성공
2024-08-02 19:04:00,U001675,신용카드,식음료,26577.0,울산,50대,성공
2024-05-25 17:32:00,U003572, 신용카드 ,의료,12900.0,경남,20대,성공
2024/02/21 14:35,U002297,계좌이체,쇼핑,51976.0,경기,50대,성공
2024-10-15 20:28:00,U003633,신용카드,식음료,,서울,20대,성공
2024-03-08 10:32:00,U000855,신용카드,식음료,5132.0,서울,40대,성공
2024-12-15 23:46:00,U002832,신용카드,쇼핑,93406.0,경기,30대,성공
2024-08-07 18:14:00,U002512,체크카드,교통,5811.0,부산,50대,성공
2024-01-09 14:37:00,U000420,계좌이체,식음료,17092.0,경남,30대,성공
2024/07/13 17:23,U002083, 신용카드 ,기타,9674.0,경기,30대,실패
2024-05-09 15:18:00,U002281,신용카드,여행,295273.0,충북,30대,성공
2024-03-19 12:22:00,U003675,신용카드,교통,1416.0,서울,30대,성공
2024-08-19 20:56:00,U002066,포인트결제,의료,34245.0,대구,30대,성공
2024-07-13 13:55:00,U003456,체크카드,쇼핑,124152.0,서울,40대,성공
2024-09-11 18:44:00,U000611,신용카드,여행,119096.0,경남,60대 이상,성공
2024-01-21 19:33:00,U001979,체크카드,쇼핑,10456.0,충남,40대,성공
2024-01-21 16:05:00,U001514,계좌이체,식음료,6102.0,충남,30대,성공
2024-01-25 20:12:00,U000990,신용카드,식음료,23440.0,경기,30대,실패
2024-01-07 10:10:00,U002393,휴대폰결제,쇼핑,14268.0,경북,20대,성공
2024-08-30 16:29:00,U003253,계좌이체,쇼핑,180174.0,서울,,성공
2024-04-28 19:30:00,U003375,체크카드,여행,374585.0,서울,40대,실패
2024-01-10 09:02:00,U000449,계좌이체,기타,5039.0,서울,20대,성공
2024-07-06 13:34:00,U003526,체크카드,교통,1305.0,서울,20대,성공
2024-01-15 06:48:00,U000307,신용카드,기타,9819.0,서울,40대,성공
2024-06-13 22:08:00,U001735,계좌이체,식음료,25047.0,경기,,성공
2024-06-23 04:55:00,U000540,계좌이체,식음료,32795.0,제주,20대,성공
2024-02-27 16:09:00,U000203,체크카드,교통,4196.0,부산,20대,성공
2024-06-25 19:57:00,U001744,계좌이체,의료,47928.0,인천,30대,성공
2024-12-14 13:38:00,U000471,휴대폰결제,문화/여가,20231.0,충남,30대,성공
2024-01-25 19:00:00,U002233, 신용카드 ,공과금,47215.0,서울,20대,취소
2024-08-15 13:46:00,U002538,계좌이체,식음료,5855.0,서울,60대 이상,성공
2024-05-13 01:11:00,U000991,신용카드,교통,1897.0,경기,10대,성공
2024-10-03 09:41:00,U002637,계좌이체,의료,41283.0,대구,40대,성공
2024-07-09 18:24:00,U000050,신용카드,쇼핑,52011.0,경북,40대,성공
2024-04-03 09:32:00,U001091,,쇼핑,78205.0,경기,20대,성공
2024-03-12 12:41:00,U001329,체크카드,식음료,1402.0,서울,20대,성공
2024-05-04 16:13:00,U001317,신용카드,의료,77133.0,경기,40대,성공
2024-03-02 19:44:00,U003895,체크카드,교통,2259.0,경기,10대,성공
2024/01/30 18:44,U002824,,식음료,24951.0,서울,,성공
2024/12/12 09:00,U000515,신용카드,식음료,17185.0,서울,30대,성공
2024-01-30 19:36:00,U003951,신용카드,식음료,19379.0,서울,20대,성공
2024-11-04 20:58:00,U003763, 신용카드 ,공과금,163065.0,강원,20대,성공
2024-07-13 08:28:00,U003694,포인트결제,공과금,16883.0,경기,20대,성공
2024/03/22 15:39,U003132,신용카드,식음료,13341.0,경기,40대,성공
2024-07-12 03:39:00,U000084,체크카드,쇼핑,119271.0,경기,50대,성공
2024-10-13 15:52:00,U000900,계좌이체,문화/여가,28944.0,전남,20대,성공
2024-10-24 12:12:00,U003984,신용카드,교통,3285.0,부산,20대,성공
2024-08-28 19:03:00,U003841,신용카드,공과금,21938.0,인천,20대,성공
2024/04/13 11:53,U001130,신용카드,공과금,107107.0,경기,,성공
2024-12-01 14:28:00,U001000,포인트결제,식음료,17344.0,제주,30대,성공
2024-12-03 09:07:00,U002289,계좌이체,식음료,61093.0,,20대,성공
2024-12-11 12:08:00,U000950,휴대폰결제,식음료,24657.0,서울,60대 이상,성공
2024-06-20 01:35:00,U001763,체크카드,공과금,90106.0,경기,20대,성공
2024/03/30 18:13,U002646,계좌이체,공과금,81127.0,경기,,성공
2024-10-20 10:28:00,U002759,체크카드,쇼핑,46183.0,대전,20대,성공
2024-10-07 17:36:00,U001897,계좌이체,의료,28940.0,인천,20대,성공
2024-10-17 18:55:00,U001041,계좌이체,교통,3186.0,,30대,성공
2024-09-22 20:27:00,U002322,계좌이체,식음료,27385.0,대전,20대,성공
2024-01-04 13:50:00,U000606,계좌이체,의료,75587.0,서울,20대,성공
2024/08/08 16:13,U000493,신용카드,문화/여가,19606.0,서울,20대,성공
2024-12-16 13:53:00,U003511,신용카드,식음료,1316.0,서울,20대,성공
2024-10-30 15:52:00,U002835,계좌이체,식음료,5254.0,경남,20대,성공
2024-03-04 18:32:00,U003563,체크카드,쇼핑,12587.0,서울,30대,성공
2024-01-27 15:44:00,U000413,계좌이체,공과금,48416.0,경기,30대,성공
2024-12-16 18:46:00,U000077,신용카드,식음료,8630.0,세종,20대,성공
2024-10-09 15:05:00,U003341,,식음료,32867.0,경기,20대,성공
2024/07/26 15:26,U001918,휴대폰결제,식음료,4627.0,경기,,성공
2024-03-01 16:38:00,U003057,,의료,59745.0,서울,30대,성공
2024-04-19 12:29:00,U002611,휴대폰결제,기타,33021.0,경기,20대,성공
2024-02-05 07:50:00,U003709,휴대폰결제,식음료,8546.0,서울,30대,성공
2024-04-06 13:10:00,U001515,신용카드,문화/여가,43649.0,서울,60대 이상,성공
2024-05-15 15:21:00,U000296,체크카드,의료,39201.0,경기,40대,성공
2024-06-22 17:46:00,U002623,휴대폰결제,기타,31320.0,전북,20대,성공
2024-07-18 04:10:00,U002246,신용카드,교통,3142.0,경기,,성공
2024-02-18 18:10:00,U002606,휴대폰결제,기타,35167.0,경남,20대,성공
2024-12-23 03:50:00,U001666,신용카드,기타,7990.0,대구,50대,성공
2024-09-09 18:14:00,U000509,휴대폰결제,교통,6718.0,경기,,성공
2024-01-14 22:02:00,U000819,신용카드,기타,10971.0,부산,50대,성공
2024-06-02 15:39:00,U001215,신용카드,여행,333313.0,서울,40대,성공
2024-10-04 07:22:00,U003345,포인트결제,공과금,60574.0,충북,20대,성공
2024-04-19 09:37:00,U001297,계좌이체,식음료,16702.0,경기,20대,성공
2024-03-29 23:46:00,U000150,휴대폰결제,쇼핑,30277.0,경기,20대,성공
2024-06-15 03:34:00,U000625,신용카드,식음료,8142.0,경기,,성공
2024-09-24 08:00:00,U001937,계좌이체,쇼핑,2670.0,,20대,성공
2024-04-13 18:20:00,U003139,체크카드,기타,26032.0,인천,40대,성공
2024-03-06 18:19:00,U001842,휴대폰결제,식음료,16074.0,울산,30대,성공
2024/05/24 21:06,U001610,신용카드,여행,260701.0,경기,40대,성공
2024-12-13 22:26:00,U002521,계좌이체,식음료,18551.0,서울,30대,성공
2024-08-05 19:42:00,U002744,체크카드,교통,6949.0,경기,20대,성공
2024-12-02 11:47:00,U002378,체크카드,교통,4726.0,경기,40대,성공
2024-10-28 12:32:00,U003695,계좌이체,식음료,27003.0,경북,40대,성공
2024-06-17 07:31:00,U002980,신용카드,식음료,6783.0,서울,30대,성공
2024-11-20 19:17:00,U001758,신용카드,식음료,10967.0,경기,20대,성공
2024-02-04 23:21:00,U002026,체크카드,쇼핑,9171.0,서울,30대,성공
2024-02-05 09:43:00,U001993,신용카드,교통,4764.0,부산,20대,성공
2024-09-01 17:50:00,U002478,신용카드,식음료,14905.0,충북,,성공
2024-01-08 10:21:00,U001790,신용카드,기타,23536.0,대구,20대,성공
2024-11-25 17:52:00,U003006,신용카드,문화/여가,27494.0,서울,30대,성공
2024-01-25 01:24:00,U003596,계좌이체,쇼핑,102609.0,경기,50대,성공
2024/05/29 04:19,U002896,신용카드,여행,105258.0,경기,30대,성공
2024-10-11 21:49:00,U000155,신용카드,식음료,6632.0,울산,40대,실패
2024-07-09 06:24:00,U003670,휴대폰결제,여행,394155.0,서울,30대,성공
2024-04-27 20:08:00,U002215,체크카드,교통,2262.0,경북,,성공
2024/01/17 16:59,U003896,포인트결제,식음료,11740.0,경남,30대,성공
2024-11-03 07:55:00,U002613,계좌이체,의료,41233.0,경기,10대,성공
2024-11-10 08:13:00,U002398,계좌이체,쇼핑,63781.0,경기,50대,성공
2024-03-29 04:30:00,U000415,신용카드,식음료,3205.0,경기,20대,성공
2024-04-08 15:35:00,U003559,체크카드,교통,1181.0,서울,50대,성공
2024-01-08 13:50:00,U000129,휴대폰결제,쇼핑,36853.0,강원,40대,성공
2024/04/24 18:43,U000035,포인트결제,식음료,8277.0,서울,30대,성공
2024-07-25 20:10:00,U001951,신용카드,의료,48720.0,대구,20대,성공
2024-09-26 09:46:00,U000088,신용카드,쇼핑,83270.0,서울,30대,성공
2024-08-08 20:42:00,U000627,계좌이체,교통,5227.0,경기,30대,성공
2024-11-04 19:04:00,U000710,계좌이체,의료,72823.0,서울,30대,성공
2024-05-11 21:26:00,U003732,신용카드,교통,2499.0,경기,,성공
2024-11-09 19:19:00,U003472,포인트결제,쇼핑,44340.0,서울,30대,성공
2024-05-11 21:11:00,U003537,신용카드,식음료,21107.0,서울,50대,성공
2024-06-09 18:17:00,U001520,체크카드,식음료,5234.0,,20대,성공
2024-10-27 16:12:00,U002428,신용카드,교통,6383.0,강원,30대,성공
2024-10-09 06:51:00,U001305,신용카드,의료,46575.0,경기,50대,성공
2024-09-25 15:05:00,U000430,체크카드,쇼핑,38707.0,경기,30대,성공
2024-10-21 21:39:00,U000813,신용카드,의료,14386.0,경기,10대,성공
2024-07-27 15:52:00,U002011,체크카드,공과금,87836.0,서울,20대,성공
2024-11-10 11:07:00,U000154,계좌이체,공과금,39368.0,서울,40대,실패
2024-01-07 06:47:00,U003935,신용카드,식음료,21282.0,서울,20대,성공
2024/04/26 09:02,U003390,신용카드,문화/여가,16035.0,,40대,성공
2024-04-17 22:47:00,U001749,계좌이체,의료,66717.0,경기,30대,성공
2024-01-05 14:03:00,U002806,신용카드,쇼핑,27910.0,경남,40대,성공
2024-10-27 10:40:00,U002699,계좌이체,교통,3960.0,경기,50대,성공
2024-11-20 21:13:00,U003537,신용카드,의료,9416.0,서울,30대,성공
2024-02-04 20:58:00,U002287,,쇼핑,49749.0,경기,20대,성공
2024-02-29 15:58:00,U002171,신용카드,교통,5039.0,서울,20대,성공
2024-09-06 17:49:00,U003435,신용카드,기타,9250.0,경기,30대,성공
2024-03-14 18:49:00,U003182,신용카드,식음료,7716.0,경북,30대,성공
2024-10-28 17:19:00,U001452, 신용카드 ,식음료,17202.0,경기,30대,성공
2024-01-18 18:56:00,U003377,포인트결제,교통,1485.0,서울,40대,성공
2024-04-05 22:16:00,U002454,신용카드,기타,23166.0,광주,20대,성공
2024-07-04 09:02:00,U001118,포인트결제,교육,58872.0,서울,50대,성공
2024-10-29 11:11:00,U000933,신용카드,문화/여가,52086.0,,40대,성공
2024/05/25 21:18,U001416,계좌이체,식음료,31957.0,강원,60대 이상,성공
2024/12/07 22:58,U002624,신용카드,식음료,6738.0,대전,20대,실패
2024-02-18 14:12:00,U000528,신용카드,문화/여가,2521.0,경북,40대,성공
2024-07-10 18:54:00,U003746, 신용카드 ,문화/여가,43215.0,서울,30대,성공
2024-08-14 14:17:00,U000188,신용카드,문화/여가,59184.0,충남,60대 이상,성공
2024-07-17 04:33:00,U001004,계좌이체,쇼핑,29998.0,경기,30대,성공
2024-10-25 11:08:00,U002011,신용카드,식음료,8362.0,인천,30대,성공
2024-12-05 10:15:00,U000530,체크카드,쇼핑,43499.0,경북,20대,성공
2024-08-11 10:00:00,U001027,계좌이체,쇼핑,64908.0,울산,20대,성공
2024-09-14 18:45:00,U001599,신용카드,쇼핑,46390.0,서울,30대,성공
2024-12-14 10:50:00,U003260,신용카드,쇼핑,86456.0,부산,20대,성공
2024/11/23 07:55,U002330,체크카드,여행,132660.0,서울,50대,성공
2024-03-08 19:09:00,U003837,계좌이체,여행,254881.0,대구,50대,성공
2024-11-19 11:11:00,U003636,신용카드,쇼핑,32898.0,경북,30대,성공
2024-10-31 19:22:00,U003420, 신용카드 ,식음료,24882.0,경기,40대,성공
2024-02-11 15:36:00,U002460,계좌이체,교통,2531.0,부산,,성공
2024-04-11 08:33:00,U003668,체크카드,교통,4806.0,인천,50대,성공
2024-03-10 19:07:00,U003348,체크카드,의료,42705.0,인천,40대,성공
2024-09-02 22:41:00,U001794,신용카드,공과금,19025.0,경기,20대,성공
2024/02/15 18:13,U001183,신용카드,교통,6602.0,서울,30대,성공
2024-02-26 05:01:00,U003976,신용카드,교육,111196.0,전북,20대,성공
2024-04-21 19:17:00,U002402,체크카드,문화/여가,25170.0,충남,20대,성공
2024-08-23 20:31:00,U002098,신용카드,여행,101652.0,인천,40대,실패
2024-11-07 20:24:00,U000941,신용카드,여행,507909.0,서울,30대,성공
2024-06-06 13:23:00,U001010,신용카드,의료,32951.0,충남,20대,성공
2024-05-08 08:45:00,U001294,신용카드,쇼핑,56460.0,서울,30대,성공
2024-08-16 21:46:00,U000228,신용카드,공과금,37136.0,경기,50대,취소
2024-08-22 13:09:00,U002490,신용카드,식음료,17276.0,서울,20대,성공
2024-09-28 13:42:00,U000749,신용카드,쇼핑,66946.0,강원,30대,성공
2024-06-09 17:37:00,U000034,체크카드,의료,28398.0,경기,50대,성공
2024-12-17 16:58:00,U002684,계좌이체,식음료,12313.0,서울,40대,성공
2024-06-28 18:00:00,U000801,체크카드,여행,302328.0,서울,50대,성공
2024-11-25 20:44:00,U001591,신용카드,쇼핑,24825.0,인천,50대,성공
2024-02-06 06:35:00,U001575,신용카드,식음료,17049.0,부산,,취소
2024-10-20 20:33:00,U002099,체크카드,식음료,20263.0,경기,30대,성공
2024-02-28 08:27:00,U000937,체크카드,교육,49264.0,서울,30대,성공
2024-05-05 10:49:00,U001529,체크카드,교통,2352.0,전북,60대 이상,성공
2024-03-16 12:36:00,U003692,포인트결제,식음료,28299.0,서울,40대,성공
2024-09-08 11:55:00,U001498,체크카드,식음료,15932.0,서울,50대,성공
2024-11-23 01:59:00,U000111,체크카드,쇼핑,11639.0,서울,30대,성공
2024-12-20 09:16:00,U002976,체크카드,식음료,19199.0,대전,30대,성공
2024-11-13 09:17:00,U001592,체크카드,쇼핑,9174.0,서울,10대,성공
2024-07-28 09:48:00,U003333,신용카드,교통,3377.0,서울,30대,성공
2024-02-15 19:50:00,U000655,체크카드,기타,23525.0,경남,60대 이상,성공
2024-02-21 17:00:00,U000222,포인트결제,교육,44737.0,대구,30대,성공
2024-03-11 19:18:00,U003547,포인트결제,쇼핑,18779.0,경남,40대,성공
2024-09-27 08:09:00,U000640,포인트결제,교통,5872.0,서울,20대,성공
2024-02-18 16:41:00,U003375,체크카드,의료,20459.0,경기,20대,성공
2024-10-31 05:35:00,U000368,포인트결제,쇼핑,56046.0,대구,40대,성공
2024-06-17 20:40:00,U003796,신용카드,공과금,214494.0,경기,30대,성공
2024-05-17 16:17:00,U000478,포인트결제,기타,3734.0,경북,50대,성공
2024-12-02 23:11:00,U000112,휴대폰결제,여행,235008.0,서울,30대,실패
2024-01-19 12:16:00,U000059,신용카드,기타,8228.0,경기,30대,성공
2024-07-09 19:42:00,U000954,체크카드,문화/여가,39361.0,경기,30대,성공
2024-07-29 15:43:00,U001699,체크카드,식음료,28235.0,제주,,성공
2024-03-27 16:07:00,U000980,휴대폰결제,쇼핑,94138.0,경남,30대,성공
2024-12-23 14:00:00,U002123,계좌이체,쇼핑,76359.0,경기,30대,성공
2024-01-27 15:30:00,U003883,신용카드,교통,2475.0,강원,30대,성공
2024-03-17 10:45:00,U002013,신용카드,여행,450523.0,세종,30대,성공
2024-06-01 22:12:00,U001013,휴대폰결제,식음료,7602.0,대전,20대,성공
2024-11-10 16:57:00,U000978,신용카드,문화/여가,8454.0,서울,10대,성공
2024-05-23 11:40:00,U000813, 신용카드 ,교통,2419.0,경기,50대,성공
2024/09/02 22:26,U002094,신용카드,식음료,20698.0,대구,20대,성공
2024-05-15 09:53:00,U001603,신용카드,식음료,14995.0,경북,20대,성공
2024-08-01 16:59:00,U002511,체크카드,교통,2590.0,강원,30대,실패
2024-09-21 14:00:00,U003571,,공과금,40761.0,경기,40대,성공
2024-11-11 09:17:00,U001247, 신용카드 ,의료,63339.0,대구,20대,성공
2024-08-24 08:43:00,U003960,신용카드,교통,3207.0,충북,40대,성공
2024-01-24 22:47:00,U001804,체크카드,식음료,4741.0,인천,40대,성공
2024-08-26 12:29:00,U000868,신용카드,의료,155913.0,서울,40대,성공
2024-08-16 08:20:00,U003287,계좌이체,교통,500.0,서울,20대,성공
2024-04-26 20:12:00,U001191,계좌이체,공과금,30521.0,인천,40대,성공
2024-11-14 22:43:00,U000124,신용카드,식음료,34346.0,경기,20대,성공
2024/08/18 03:36,U003465,신용카드,식음료,23992.0,서울,40대,성공
2024-08-27 22:09:00,U003793,신용카드,교통,,전북,10대,성공
2024-12-19 09:22:00,U000517,신용카드,의료,41327.0,대구,30대,성공
2024/03/26 09:43,U001328,계좌이체,쇼핑,119739.0,대구,40대,성공
2024/06/03 22:20,U003473,,교육,68010.0,경북,30대,성공
2024-04-17 10:57:00,U003883,신용카드,교육,256078.0,서울,10대,성공
2024/09/29 18:03,U001106,신용카드,교통,841.0,대구,50대,성공
2024-12-29 19:07:00,U002146,체크카드,쇼핑,58290.0,서울,20대,성공
2024-04-30 21:04:00,U001734,신용카드,여행,271992.0,경기,20대,성공
2024-08-12 13:55:00,U002934,신용카드,쇼핑,39192.0,강원,50대,성공
2024-03-05 18:33:00,U000611,신용카드,공과금,36926.0,전북,50대,성공
2024/06/04 03:37,U001281,포인트결제,교통,3441.0,서울,20대,성공
2024-03-06 12:05:00,U002111,신용카드,식음료,3257.0,경기,20대,성공
2024/11/06 06:25,U001247,체크카드,문화/여가,19419.0,충남,30대,성공
2024-03-09 16:40:00,U000041,,쇼핑,8657.0,전남,50대,성공
2024-01-20 19:25:00,U000172,포인트결제,교통,5509.0,경기,30대,성공
2024-03-14 17:21:00,U003176,체크카드,교육,95911.0,경기,40대,성공
2024-04-24 21:03:00,U002531,신용카드,공과금,22691.0,경기,40대,성공
2024-11-23 16:48:00,U002593,체크카드,교육,90078.0,서울,20대,실패
2024-12-17 07:39:00,U003100,체크카드,기타,42380.0,전북,20대,성공
2024-03-19 17:13:00,U003468,계좌이체,교통,9645.0,경기,40대,성공
2024-07-12 12:25:00,U000357,신용카드,식음료,25875.0,서울,40대,성공
2024-01-20 09:02:00,U003989,체크카드,교통,5340.0,서울,20대,성공
2024/01/05 21:45,U001434,체크카드,의료,92818.0,부산,20대,성공
2024-10-25 10:58:00,U002259,신용카드,교육,57970.0,경기,30대,성공
2024-02-24 22:45:00,U001261,,교육,318520.0,,60대 이상,성공
2024-04-13 20:08:00,U001976,계좌이체,식음료,11640.0,서울,40대,성공
2024-02-28 13:16:00,U001388,체크카드,식음료,35643.0,전북,30대,성공
2024-01-08 19:38:00,U001780,신용카드,의료,24399.0,,,성공
2024-11-21 18:19:00,U002423,신용카드,식음료,6880.0,서울,10대,성공
2024/12/28 07:47,U000251,신용카드,기타,41602.0,경기,40대,성공
2024-12-25 08:14:00,U002434,휴대폰결제,여행,101563.0,인천,20대,성공
2024-10-10 19:22:00,U003439,포인트결제,쇼핑,49575.0,서울,20대,성공
2024-01-15 18:47:00,U000222,계좌이체,문화/여가,43839.0,인천,50대,성공
2024-07-26 13:48:00,U002403,신용카드,교통,3285.0,경기,20대,성공
2024-02-28 11:07:00,U001164,체크카드,교육,127677.0,서울,50대,성공
2024-04-21 09:42:00,U000032,신용카드,문화/여가,23861.0,경남,20대,성공
2024-09-09 03:18:00,U003375,신용카드,교통,6261.0,전북,30대,성공
2024-01-09 18:32:00,U001478,체크카드,의료,,서울,20대,성공
2024-05-05 18:02:00,U003639,계좌이체,식음료,12198.0,경기,40대,성공
2024-12-02 11:58:00,U002899,신용카드,기타,13086.0,경기,40대,성공
2024-01-24 19:12:00,U001189,계좌이체,교통,4339.0,서울,40대,성공
2024/06/10 20:52,U000244,체크카드,문화/여가,37553.0,경기,20대,성공
2024-01-17 01:38:00,U002600,체크카드,식음료,10121.0,대구,20대,성공
2024-01-18 13:41:00,U000752,포인트결제,의료,21842.0,경기,40대,성공
2024-02-09 15:13:00,U003301, 신용카드 ,쇼핑,19710.0,경기,20대,성공
2024-08-03 14:14:00,U002459,,의료,52534.0,경기,40대,성공
2024-08-17 17:58:00,U001237,신용카드,여행,256332.0,경기,,성공
2024-09-09 12:05:00,U001955,계좌이체,교통,1217.0,서울,40대,성공
2024-12-03 11:14:00,U001778,신용카드,교육,54631.0,서울,50대,실패
2024-01-09 22:39:00,U000245,신용카드,기타,31315.0,경기,20대,성공
2024-11-12 22:40:00,U002639,신용카드,교통,3961.0,경기,40대,취소
2024-07-18 18:39:00,U001783,신용카드,식음료,7103.0,부산,20대,성공
2024-03-18 20:06:00,U001221,신용카드,문화/여가,30936.0,경기,20대,성공
2024-12-27 12:19:00,U003760,신용카드,식음료,14340.0,울산,30대,성공
2024-02-24 18:57:00,U001585,포인트결제,교통,3691.0,제주,20대,성공
2024-07-23 12:53:00,U002781,체크카드,식음료,17108.0,경북,20대,성공
2024-12-22 09:00:00,U002634,휴대폰결제,의료,11520.0,경기,20대,성공
2024-12-06 16:04:00,U003873,신용카드,쇼핑,47391.0,서울,40대,성공
2024/09/16 10:10,U000386,체크카드,식음료,38930.0,경기,30대,성공
2024-01-17 14:52:00,U000650,계좌이체,기타,13394.0,,50대,성공
2024-02-22 07:28:00,U001022,신용카드,공과금,10052.0,,30대,성공
2024/04/17 14:47,U000199,체크카드,쇼핑,138698.0,경기,40대,성공
2024-04-01 16:56:00,U002302,휴대폰결제,식음료,27466.0,,40대,성공
2024/02/20 07:47,U002503,신용카드,쇼핑,21294.0,강원,20대,성공
2024-03-12 21:13:00,U003873,계좌이체,공과금,47557.0,서울,30대,성공
2024-05-23 10:15:00,U003724,체크카드,기타,9028.0,경기,30대,성공
2024/10/04 21:17,U003094,체크카드,식음료,17034.0,울산,50대,성공
2024-11-07 18:16:00,U000876,신용카드,문화/여가,17949.0,,50대,성공
2024-11-10 21:07:00,U003573,신용카드,기타,29536.0,서울,40대,성공
2024-10-17 14:41:00,U003381,계좌이체,쇼핑,82362.0,부산,40대,성공
2024-08-24 07:25:00,U003348,체크카드,식음료,7194.0,부산,,취소
2024/05/17 12:42,U002000,체크카드,쇼핑,32299.0,서울,30대,성공
2024-02-08 10:12:00,U001939,체크카드,식음료,17059.0,울산,40대,성공
2024-09-02 11:41:00,U001216,신용카드,교육,111537.0,서울,30대,성공
2024-01-25 17:32:00,U000900,신용카드,여행,,경기,40대,성공
2024-07-15 03:43:00,U001973,체크카드,문화/여가,26913.0,강원,20대,성공
2024-02-01 19:22:00,U003491,체크카드,여행,283384.0,경남,30대,성공
2024-11-04 10:53:00,U003629,체크카드,식음료,6064.0,서울,50대,성공
2024-12-03 20:20:00,U003574,신용카드,쇼핑,57459.0,경남,30대,성공
2024/08/14 02:54,U002493,신용카드,식음료,20435.0,,30대,성공
2024-01-04 01:20:00,U001009, 신용카드 ,교육,41454.0,충북,40대,성공
2024/07/10 19:42,U002134,휴대폰결제,기타,11918.0,대구,20대,성공
